date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:49	1624/1624	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-658%22	https://themesbrand.com/lexa/html/plugins/datatables/buttons.print.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/datatables/buttons.print.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-datatable.html)
11:59:49	2564/2564	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-a04%22	https://themesbrand.com/lexa/html/plugins/datatables/buttons.colVis.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/datatables/buttons.colVis.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-datatable.html)
11:59:49	13031/13031	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-32e7%22	https://themesbrand.com/lexa/html/plugins/datatables/dataTables.responsive.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/datatables/dataTables.responsive.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-datatable.html)
11:59:50	1244/1244	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-4dc%22	https://themesbrand.com/lexa/html/plugins/datatables/responsive.bootstrap4.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/datatables/responsive.bootstrap4.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-datatable.html)
11:59:50	229/229	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-e5%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/datatables.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/datatables.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-datatable.html)
11:59:51	14999/14999	---M--	200	added ('OK')	text/css	etag:%225ca6075a-3a97%22	https://themesbrand.com/lexa/html/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-responsive.html)
11:59:51	11550/11550	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-2d1e%22	https://themesbrand.com/lexa/html/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-responsive.html)
11:59:51	3752/3752	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-ea8%22	https://themesbrand.com/lexa/html/plugins/tiny-editable/mindmup-editabletable.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/tiny-editable/mindmup-editabletable.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-editable.html)
11:59:51	1283/1283	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-503%22	https://themesbrand.com/lexa/html/plugins/tiny-editable/numeric-input-example.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/tiny-editable/numeric-input-example.js	(from https://themesbrand.com/lexa/html/horizontal-teal/tables-editable.html)
11:59:51	30718/30718	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-77fe%22	https://themesbrand.com/lexa/html/plugins/gmaps/gmaps.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/gmaps/gmaps.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-google.html)
11:59:52	987/987	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-3db%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/gmaps.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/gmaps.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-google.html)
11:59:52	6578/6578	---M--	200	added ('OK')	text/css	etag:%225b9e0d79-19b2%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-2.0.2.css	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-2.0.2.css	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:52	104822/104822	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-19976%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:53	104252/104252	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-1973c%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:53	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-abf%22	https://themesbrand.com/lexa/html/plugins/jvectormap/gdp-data.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/gdp-data.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:53	112067/112067	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-1b5c3%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:53	62840/62840	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-f578%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:53	38626/38626	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-96e2%22	https://themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:54	2041/2041	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-7f9%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/jvectormap.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/jvectormap.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/maps-vector.html)
11:59:54	13296/13296	---M--	200	added ('OK')	text/css	etag:%225ca6075a-33f0%22	https://themesbrand.com/lexa/html/plugins/ion-rangeslider/css/ion.rangeSlider.css	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/ion-rangeslider/css/ion.rangeSlider.css	(from https://themesbrand.com/lexa/html/horizontal-teal/rangeslider.html)
11:59:54	41127/41127	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-a0a7%22	https://themesbrand.com/lexa/html/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/rangeslider.html)
11:59:54	1350/1350	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-546%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/rangeslider-init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/rangeslider-init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/rangeslider.html)
11:59:55	4086/4086	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-ff6%22	https://themesbrand.com/lexa/html/plugins/bootstrap-session-timeout/bootstrap-session-timeout.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-session-timeout/bootstrap-session-timeout.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/session-timeout.html)
11:59:55	2560/2560	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-a00%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/morris.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/morris.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-morris.html)
11:59:56	11508/11508	---M--	200	added ('OK')	text/css	etag:%225ca6075a-2cf4%22	https://themesbrand.com/lexa/html/plugins/chartist/css/chartist.min.css	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/chartist/css/chartist.min.css	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartist.html)
11:59:56	40214/40214	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-9d16%22	https://themesbrand.com/lexa/html/plugins/chartist/js/chartist.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/chartist/js/chartist.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartist.html)
11:59:56	2571/2571	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-a0b%22	https://themesbrand.com/lexa/html/plugins/chartist/js/chartist-plugin-tooltip.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/chartist/js/chartist-plugin-tooltip.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartist.html)
11:59:57	4292/4292	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-10c4%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/chartist.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/chartist.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartist.html)
11:59:57	156721/156721	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-26431%22	https://themesbrand.com/lexa/html/plugins/chart.js/chart.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/chart.js/chart.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartjs.html)
11:59:57	3374/3374	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-d2e%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/chartjs.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/chartjs.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-chartjs.html)
11:59:58	52966/52966	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-cee6%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:58	11768/11768	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-2df8%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.time.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.time.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:58	3930/3930	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-f5a%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.tooltip.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.tooltip.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:58	3314/3314	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-cf2%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.resize.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.resize.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:58	23809/23809	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-5d01%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.pie.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.pie.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:59	13141/13141	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-3355%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.selection.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.selection.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:59	7090/7090	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-1bb2%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.stack.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.stack.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:59	10401/10401	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-28a1%22	https://themesbrand.com/lexa/html/plugins/flot-chart/curvedLines.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/curvedLines.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
11:59:59	5419/5419	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-152b%22	https://themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.crosshair.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/flot-chart/jquery.flot.crosshair.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
12:00:00	3194/3194	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-c7a%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/flot.init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/flot.init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-flot.html)
12:00:00	2043/2043	---M--	200	added ('OK')	text/css	etag:%225b9e0d79-7fb%22	https://themesbrand.com/lexa/html/plugins/c3/c3.min.css	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/c3/c3.min.css	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-c3.html)
12:00:00	150180/150180	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-24aa4%22	https://themesbrand.com/lexa/html/plugins/d3/d3.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/d3/d3.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-c3.html)
12:00:01	180227/180227	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-2c003%22	https://themesbrand.com/lexa/html/plugins/c3/c3.min.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/c3/c3.min.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-c3.html)
12:00:01	1831/1831	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-727%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/pages/c3-chart-init.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/pages/c3-chart-init.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-c3.html)
12:00:01	27045/27045	---M--	200	added ('OK')	application/javascript	etag:%225b9e0d79-69a5%22	https://themesbrand.com/lexa/html/plugins/jquery-knob/excanvas.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jquery-knob/excanvas.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-other.html)
12:00:01	26225/26225	---M--	200	added ('OK')	application/javascript	etag:%225ca6075a-6671%22	https://themesbrand.com/lexa/html/plugins/jquery-knob/jquery.knob.js	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/jquery-knob/jquery.knob.js	(from https://themesbrand.com/lexa/html/horizontal-teal/charts-other.html)
12:00:02	5792/5792	---M--	200	added ('OK')	image/jpeg	etag:%225b9e0d79-16a0%22	https://themesbrand.com/lexa/html/horizontal-teal/assets/images/users/user-7.jpg	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/horizontal-teal/assets/images/users/user-7.jpg	(from https://themesbrand.com/lexa/html/horizontal-teal/pages-directory.html)
12:00:06	16746/16746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ca6075a-416a%22	https://themesbrand.com/lexa/html/plugins/summernote/font/summernote.eot?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/summernote/font/summernotec360.eot	(from https://themesbrand.com/lexa/html/plugins/summernote/summernote-bs4.css)
12:00:06	10324/10324	---M--	200	added ('OK')	application/font-woff	etag:%225ca6075a-2854%22	https://themesbrand.com/lexa/html/plugins/summernote/font/summernote.woff?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/summernote/font/summernotec360.woff	(from https://themesbrand.com/lexa/html/plugins/summernote/summernote-bs4.css)
12:00:06	16560/16560	---M--	200	added ('OK')	application/octet-stream	etag:%225ca6075a-40b0%22	https://themesbrand.com/lexa/html/plugins/summernote/font/summernote.ttf?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/summernote/font/summernotec360.ttf	(from https://themesbrand.com/lexa/html/plugins/summernote/summernote-bs4.css)
12:00:06	4143/4143	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-102f%22	https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:00:07	504/504	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-1f8%22	https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:00:07	488/488	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-1e8%22	https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:00:07	478/478	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-1de%22	https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:00:07	557/557	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-22d%22	https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://themesbrand.com/lexa/html/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:00:08	1849/1849	---M--	200	added ('OK')	image/gif	etag:%225b9e0d79-739%22	https://themesbrand.com/lexa/html/plugins/x-editable/img/loading.gif	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/x-editable/img/loading.gif	(from https://themesbrand.com/lexa/html/plugins/x-editable/css/bootstrap-editable.css)
12:00:08	509/509	---M--	200	added ('OK')	image/png	etag:%225b9e0d79-1fd%22	https://themesbrand.com/lexa/html/plugins/x-editable/img/clear.png	C:/Users/SAMD/Desktop/oo/themesbrand.com/lexa/html/plugins/x-editable/img/clear.png	(from https://themesbrand.com/lexa/html/plugins/x-editable/css/bootstrap-editable.css)
